"2529","Gache",5.9791,44.2246,"0","0","0","0","0","0","0","2"
"2531","Sumiou",5.8635,44.138,"0","2","0","0","0","0","0","0"
"2532","Molard",5.96667,44.1331,"2","0","0","0","2","0","0","0"
"2534","Villevieille",6.24139,44.0761,"0","0","0","0","0","0","2","0"
"2536","Moustiers Ste.Marie - Mt.Denier",6.26722,43.8539,"0","0","0","0","2","2","2","2"
"2537","Gamby",5.68361,44.0514,"0","0","0","0","0","0","0","0"
"2538","Contras",5.725,44.1189,"0","0","0","0","0","0","2","0"
"2539","Saint Vincent les Forts",6.3716,44.4432,"0","0","0","0","0","1","2","1"
"2540","Les Richards",6.23152,44.6811,"1","0","0","0","2","2","1","0"
"2541","Orcieres",6.30606,44.6991,"0","0","0","0","0","2","0","0"
"2544","Mont guillaume",6.42389,44.5683,"0","0","0","0","0","2","0","0"
"2545","Puy Aillaud",6.47937,44.8504,"0","0","1","2","2","1","0","0"
"2546","Laragne - le Chabre",5.7651,44.2978,"2","1","0","2","2","1","0","0"
"2547","Aspres",5.7092,44.543,"0","0","0","2","2","2","0","0"
"2548","Sospel - Agaisen",7.45583,43.8878,"0","0","1","1","2","2","1","0"
"2549","Gourdon",6.9438,43.723,"0","0","1","2","1","0","0","0"
"2550","Cagnorina - Tende- Tenda",7.6,44.0989,"0","0","0","1","2","1","0","0"
"2551","Monaco- Roquebrune- Mont Gros",7.44272,43.7657,"0","0","2","2","2","2","0","0"
"2553","Greolieres",6.96222,43.8022,"0","0","0","1","2","0","0","0"
"2554","Thorenc - Col de Bleyne",6.80849,43.8136,"0","0","0","1","2","1","0","0"
"2555","Auron",6.90361,44.2367,"0","0","0","0","2","0","0","0"
"2556","Déco Baisse de Raymond (Veillos)",7.19083,44.0961,"0","0","0","0","0","2","0","0"
"2557","Lai barai",7.41056,43.7558,"0","0","0","0","0","0","0","0"
"2558","Mont mezenc",4.1928,44.9103,"0","0","2","0","2","0","0","0"
"2559","Roches des cuzets",4.1844,44.8919,"0","0","2","0","0","0","0","0"
"2560","Serre en don",4.39794,44.8722,"2","1","0","0","0","0","0","0"
"2561","Tanargue",4.0825,44.6117,"0","0","0","0","2","0","0","0"
"2562","Serre de barre",4.08139,44.4033,"0","2","0","0","0","0","0","0"
"2563","St sebastien",4.15278,44.3228,"2","2","0","0","0","0","0","0"
"2564","Chabanet",4.6022,44.7121,"2","0","0","0","0","0","0","0"
"2565","Cheynet",4.61453,44.6826,"0","0","2","0","0","0","0","0"
"2566","Saint-Desirat",4.79678,45.2536,"2","0","2","0","0","0","2","0"
"2567","Revin Fallieres",4.6245,49.9483,"0","0","0","2","2","2","0","0"
"2568","Fumay-haybes Les AURAINS",4.7209,49.9873,"0","0","0","0","0","0","2","2"
"2570","Haulmé",4.7786,49.8628,"0","2","2","0","0","0","0","0"
"2571","Nohan sur semoy",4.83128,49.873,"2","2","0","0","0","0","0","0"
"2573","Laifour",4.70462,49.9171,"0","0","0","0","0","2","0","0"
"2574","Letanne beaumont",5.06069,49.5571,"0","2","2","0","0","0","0","0"
"2575","Stonne",4.9287,49.5507,"2","2","0","0","0","0","0","0"
"2577","Verdun",1.7075,42.7919,"0","0","0","0","0","0","2","0"
"2579","Massat - port de lers",1.3937,42.8124,"0","0","0","0","0","0","0","2"
"2580","Moulis",1.10028,42.9533,"0","2","0","0","0","0","0","0"
"2581","Cazavet",1.0356,42.9843,"0","2","0","0","0","0","0","0"
"2582","Col de la core",1.10795,42.8623,"0","0","0","0","0","0","0","2"
"2583","Arrout",1.01471,42.9435,"0","0","2","0","0","0","0","0"
"2585","Peyre mensongere",1.23077,42.7982,"0","0","0","0","0","0","0","0"
"2586","Monts d'olmes",1.74556,42.8264,"0","0","0","0","0","0","2","0"
"2587","Col de pailheres",2.01222,42.735,"0","0","0","2","0","0","0","0"
"2588","Sainte germaine",4.69944,48.2183,"0","2","0","0","0","0","0","0"
"2589","Sainte colombe - Eaux-Puiseaux",3.9041,48.1198,"0","0","0","0","0","0","2","0"
"2590","Lusigny sur barse",4.269,48.2525,"0","1","0","0","0","1","0","0"
"2591","Tuchan - mont tauch",2.69639,42.8711,"0","0","2","2","0","0","0","0"
"2592","Cap Leucate",3.05,42.9167,"0","0","2","0","0","0","0","0"
"2593","Chateau de Peyrepertuse",2.56583,42.8711,"0","0","0","2","2","0","0","0"
"2594","Argeliers",2.885,43.315,"0","0","2","2","2","1","0","0"
"2595","Villeseque des corbieres",2.8675,43.0092,"0","0","0","0","0","0","0","2"
"2596","Pic de Brau",2.2259,43.0118,"1","0","0","0","0","0","0","2"
"2597","Millau - Brunas",3.06407,44.0732,"2","0","0","0","0","0","0","2"
"2598","Novis-Séverac le Chateau",3.11806,44.2575,"0","0","0","2","2","0","0","0"
"2601","Compolibat",2.20639,44.3642,"0","0","0","0","0","0","2","2"
"2602","Le kaymard",2.47816,44.5463,"0","0","0","0","2","0","0","0"
"2603","Saujac",1.89139,44.4872,"0","0","0","0","0","0","2","2"
"2604","La sainte victoire",5.64889,43.5378,"0","0","0","1","2","2","1","0"
"2610","La Roche a Bunel",-0.4987,48.9933,"0","0","2","1","0","0","0","0"
"2611","Villers sur mer",-0.019,49.3184,"2","0","0","0","0","0","0","2"
"2612","Vierville sur mer",-0.910556,49.3828,"0","2","0","0","0","0","0","0"
"2613","Commes",-0.725556,49.3461,"2","2","0","0","0","0","0","0"
"2614","St Marc d'Ouilly",-0.445,48.8824,"1","2","0","0","0","0","0","0"
"2615","Clecy-st omer",-0.47,48.9294,"0","0","0","0","2","2","2","0"
"2616","Le mont du pere",-0.445,48.9306,"0","0","0","2","0","0","0","2"
"2617","Stade plaine de falaise",-0.254167,49.0111,"0","2","0","0","0","0","0","0"
"2618","Ouilly le tesson",-0.235556,49.0081,"0","2","0","0","0","0","0","0"
"2620","Soulangy",-0.201389,48.9422,"2","0","0","0","0","0","0","2"
"2621","Olendon",-0.168333,48.9761,"0","0","0","0","0","0","2","2"
"2622","Versainville",-0.184167,48.9314,"2","0","0","0","0","0","0","2"
"2625","La Boissiere sur Eure",1.3516,48.9401,"0","0","0","0","0","0","0","0"
"2627","Tracy",-0.635556,49.3425,"1","2","0","0","0","0","0","0"
"2629","Aunay-sur-Odon",-0.65506,49.0019,"1","0","0","0","0","0","0","2"
"2631","Col d\'aulac",2.59694,45.1936,"0","0","0","0","0","2","0","0"
"2632","Col de serre",2.78806,45.1331,"0","0","0","0","0","0","0","2"
"2633","Dienne - pierre de labro",2.795,45.1694,"0","0","0","2","2","0","0","0"
"2634","Dienne - rocher de laqueuille",2.79472,45.1494,"2","0","0","0","2","0","0","0"
"2635","Brezons",2.8143,45.0067,"0","0","0","0","1","2","2","1"
"2636","Vic sur cere",2.65902,44.9819,"0","0","0","0","0","0","0","2"
"2637","Plomb du cantal",2.76083,45.0611,"2","0","0","0","0","0","2","2"
"2638","Chabraire",2.73278,45.1528,"1","0","0","0","0","0","1","2"
"2639","Puy de la tourte Est",2.67127,45.1161,"0","0","2","0","0","0","0","0"
"2641","Puy mary - sud",2.66116,45.1043,"0","0","0","0","2","0","0","0"
"2642","Puy mary - nord est",2.68162,45.1063,"0","0","2","0","0","0","0","0"
"2644","Barbeziere",0.0166667,45.8997,"2","0","0","0","2","0","0","0"
"2645","Aigre",3.575,45.9219,"0","0","2","0","0","0","2","0"
"2646","Angouleme",0.0163889,45.5547,"2","0","0","0","2","0","0","0"
"2647","Magnac lavalette",0.260278,45.4958,"2","2","2","2","2","2","2","2"
"2648","Expiremont",-0.375833,45.3406,"0","0","0","0","0","0","0","0"
"2650","Bort les orgues",2.45639,45.3972,"0","0","0","0","2","2","2","0"
"2651","Les chanceves",1.85333,45.0925,"0","0","0","2","0","0","0","2"
"2652","Monceaux - le temple",1.92617,45.0496,"0","0","0","0","2","2","2","0"
"2653","Monceaux - bros",1.89944,45.0647,"2","0","2","0","0","0","0","0"
"2654","Monceaux - puy du tour",1.92129,45.0816,"0","0","0","2","2","2","0","0"
"2655","Monceaux - treyssac entauve",1.89639,45.0389,"0","0","0","0","0","0","0","2"
"2656","Puy de la monediere",1.83939,45.486,"1","2","2","0","0","0","2","2"
"2657","Espace vent",1.84861,45.4181,"0","0","0","0","0","0","0","0"
"2658","Battaglia",9.00722,42.5483,"0","0","0","0","0","0","0","2"
"2659","Belgodere",9.02917,42.5917,"0","0","0","0","0","0","2","0"
"2660","Battaglia - croce d\'olu",8.9984,42.5484,"0","0","0","0","0","0","0","2"
"2661","Corbara",8.90353,42.6165,"0","0","0","0","0","0","0","2"
"2663","Teghime",9.3781,42.6744,"0","1","2","1","0","0","0","0"
"2664","Nonza",9.35528,42.7925,"0","0","0","0","0","0","2","0"
"2665","Calacuccia",9.04111,42.3122,"0","0","0","0","0","0","0","2"
"2666","Lozzi",8.96722,42.3511,"0","2","0","0","0","2","0","0"
"2667","Cervione",9.47694,42.3267,"0","0","2","2","2","0","0","0"
"2668","Birout\'ale",9.37194,42.8911,"0","1","0","0","1","1","0","1"
"2669","Pasques",4.8661,47.3729,"0","2","0","0","0","2","0","0"
"2670","Domaine de la cras",4.9862,47.326,"2","2","0","0","0","0","0","0"
"2671","Seuriot baudot",4.74722,47.3417,"0","0","2","2","0","0","0","0"
"2672","Le Bressiot",4.65,47.2998,"2","0","0","0","0","0","0","0"
"2673","Meloisey",4.72556,47.0392,"0","0","0","2","1","0","0","0"
"2675","Saint philippe",4.62361,46.9625,"0","0","0","0","2","0","0","0"
"2676","Athie",4.2724,47.5733,"0","0","0","0","0","1","2","1"
"2677","Roselier",-2.7158,48.5547,"2","2","1","2","0","0","0","0"
"2678","Le maupuy sur gueret",1.83778,46.1642,"0","2","2","0","0","0","0","0"
"2680","La foret",1.30139,45.1167,"2","2","0","0","0","0","0","2"
"2681","Bigaroque",0.935833,44.8531,"0","0","0","0","0","2","0","0"
"2682","Le bugue",0.954444,44.8939,"2","0","0","0","0","0","0","0"
"2683","Saint cyprien",1.02056,44.8589,"0","0","2","2","0","0","0","0"
"2684","Bordas",0.663611,45.0483,"0","0","0","2","2","0","0","0"
"2685","St leon sur vezere",1.07056,45.0172,"0","0","0","2","0","0","0","0"
"2686","Aubas",1.2151,45.0886,"2","1","0","0","0","0","0","1"
"2687","La planoise SO",5.9775,47.2044,"0","0","0","0","1","2","0","0"
"2688","Vieilley",6.08556,47.3242,"2","0","0","0","0","0","0","2"
"2689","Montfaucon",6.08194,47.2408,"0","0","0","0","0","0","0","2"
"2690","Echevannes",6.23444,47.0669,"0","0","0","0","0","0","2","0"
"2691","Ougney la roche",6.2275,47.3081,"0","0","0","0","0","0","0","2"
"2692","Mont d'or",6.36028,46.7325,"0","0","2","0","0","0","0","0"
"2693","Metabief",6.3571,46.7605,"2","0","0","0","0","0","2","2"
"2694","Mont chateleu",6.57556,46.99,"0","0","0","0","0","0","2","0"
"2696","Clerval",6.51333,47.3908,"0","0","0","0","0","0","2","0"
"2697","Roche les clerval",6.47889,47.3567,"2","2","0","0","0","0","0","2"
"2698","Montlandon",6.84389,47.3108,"0","2","0","0","0","0","0","0"
"2699","Mathay",6.7958,47.4314,"0","0","0","0","0","1","2","1"
"2701","Bief",6.7725,47.3142,"2","0","0","0","0","0","0","0"
"2702","Baume les dames",6.38667,47.3494,"0","0","0","0","0","0","2","0"
"2703","Amathay",6.22167,47.02,"0","0","0","0","0","0","0","2"
"2704","Rosemont",6,47.2217,"0","0","0","0","2","2","2","0"
"2705","Morond mont d'or",6.3439,46.7504,"0","0","0","0","0","0","2","0"
"2706","Arguel",5.99056,47.1947,"2","0","0","0","0","0","0","0"
"2707","Garde Grosse",5.15583,44.3367,"0","0","0","0","2","0","1","2"
"2709","Sederon-mevouillon : le fort",5.48333,44.2389,"0","0","2","0","0","0","2","0"
"2710","La trappe",5.5044,44.2533,"0","0","0","0","2","0","0","0"
"2711","Sederon-mevouillon : ballons",5.64028,44.2667,"0","0","0","0","2","0","0","0"
"2712","Bergies",5.5114,44.2035,"2","0","0","0","0","2","0","0"
"2713","Col d'Ey",5.2818,44.311,"2","0","0","0","0","0","0","1"
"2714","Col de Soubeyrand",5.33333,44.375,"0","0","0","0","1","2","0","0"
"2715","Clamontard - Luc-en-Diois",5.44111,44.6031,"2","0","0","0","0","0","0","0"
"2716","Lesches en diois",5.54778,44.6097,"0","0","0","1","2","1","0","0"
"2718","Die",5.35083,44.7422,"0","0","0","0","0","0","2","0"
"2719","Valdrome",5.5502,44.4897,"2","0","0","0","0","0","0","0"
"2720","Aurel",5.31806,44.7036,"0","0","0","0","0","0","0","2"
"2721","Les Limouches",5.14131,44.8906,"2","0","0","0","0","0","0","0"
"2722","Roynac - col du deves",4.93653,44.6575,"0","0","0","0","0","2","0","0"
"2723","Sahune",5.2667,44.3667,"0","0","0","0","0","0","2","0"
"2724","Beauvoisin",5.23694,44.3031,"0","0","0","0","2","2","1","0"
"2725","Musan",5.23667,45.99,"0","0","2","0","0","0","0","0"
"2726","Pre valet la sarna",5.4487,44.9698,"0","0","0","0","0","0","2","0"
"2731","Saint-Jean-en-Royans",5.31736,45.0067,"1","0","0","0","0","0","1","2"
"2732","Le Pas Saint Martin",5.465,45.0228,"0","0","0","0","0","2","0","0"
"2733","Buc",5.4733,44.2251,"0","0","1","0","0","0","2","2"
"2734","La cote des deux amants",1.246,49.3191,"1","0","0","0","0","1","1","2"
"2735","Fontaine sous jouy",1.28431,49.0668,"0","1","2","0","0","0","0","0"
"2736","Barneville sur seine",0.8481,49.3878,"1","2","0","0","0","0","0","1"
"2738","Quatremare",1.07773,49.1768,"0","0","0","0","0","0","2","0"
"2739","Brosville",1.11944,49.1181,"0","0","0","0","0","2","0","0"
"2740","La roquette",1.3299,49.2427,"0","0","0","2","1","0","0","0"
"2741","Trebeurden",-3.5771,48.7609,"0","0","0","0","0","0","2","1"
"2743","Quittebeuf",1.02361,49.1131,"0","0","0","2","0","0","0","2"
"2744","Marais vernier",0.4672,49.4025,"1","2","0","0","0","0","0","0"
"2745","St samson de la roque",0.4272,49.4209,"0","0","0","0","0","2","0","0"
"2746","Louviers",1.18861,49.2122,"0","0","0","0","0","0","0","0"
"2747","Surtauville",1.05606,49.1979,"0","0","0","0","0","0","0","0"
"2748","Daubeuf la campagne",1.03606,49.1903,"0","0","0","0","0","0","0","0"
"2749","Le tilleul othon",0.822778,49.11,"0","0","0","0","0","0","0","0"
"2750","Tuchenn ar kador",-3.9522,48.3738,"0","0","2","2","0","0","0","0"
"2751","Menez-Hom (Menez Hom)",-4.2364,48.2205,"2","1","0","0","0","0","1","2"
"2752","Kervigen",-4.2779,48.1568,"0","0","0","0","2","2","0","0"
"2753","Saint Come",4.1979,43.8354,"0","0","0","0","2","0","0","0"
"2754","Sinsans",4.1822,43.8107,"0","2","2","1","0","0","0","0"
"2755","Mont Bouquet",4.28545,44.132,"1","2","2","2","2","1","0","0"
"2756","Sueille",3.90833,44.1078,"0","0","0","0","0","2","0","0"
"2757","Anduze",3.99861,44.0592,"0","0","0","0","0","0","1","1"
"2758","Saint sebastien",4.14833,44.3106,"2","2","0","0","0","0","0","0"
"2760","Pompignan",3.8577,43.8769,"2","2","0","0","0","0","0","1"
"2761","Superbagneres - luchon",0.579722,42.7681,"0","0","2","0","2","0","0","0"
"2763","Pujo de gery",0.668986,42.9194,"2","0","0","0","0","0","0","0"
"2764","Dausse",0.7917,43.0479,"0","2","0","0","0","0","0","2"
"2765","Gensac",1.13111,43.2122,"0","0","0","0","0","0","0","2"
"2766","Roquefort sur garonne",0.990278,43.1597,"0","0","0","0","0","0","2","0"
"2768","Cabanac et villagrains",-0.575556,44.615,"0","1","2","1","0","1","2","1"
"2770","Saut de Vesole",2.82944,43.5628,"0","0","0","2","2","0","0","0"
"2771","La Seranne - Déco France",3.6406,43.8689,"0","0","0","1","2","1","0","0"
